x,y,z,Index,10.0954277,9.96587204,10.33529979,
2128.8637200000007,417.78986,5313.98906,2738,21491.78977,4163.640284,54921.67002,59123.79187
2134.19372,441.70876000000004,5330.50126,2739,21545.5984,4402.012981,55092.32855,59319.09637
2089.2631200000005,430.79566,5339.89306,2740,21092.00477,4293.254423,55189.39562,59238.28228
2099.38752,426.48276,5331.51596,2741,21194.21492,4250.272613,55102.81578,59191.04553
2095.1873200000005,435.74796000000003,5329.68226,2742,21151.81211,4342.608411,55083.86394,59164.93446
2085.3035200000004,424.72706,5345.39986,2743,21052.03092,4232.775532,55246.31005,59272.75233
2067.99672,434.26136,5355.6080600000005,2744,20877.31137,4327.793146,55351.81486,59316.2316
2061.9381200000003,429.20475999999996,5359.20036,2745,20816.14721,4277.399717,55388.94236,59325.73698
2033.0927200000003,415.85536,5350.90506,2746,20524.94056,4144.361305,55303.20794,59134.53918
2024.9213200000004,421.11236,5354.60796,2747,20442.44678,4196.751894,55341.47852,59145.46138
2011.7441200000003,409.94496000000004,5359.86746,2748,20309.41731,4085.459015,55395.83703,59142.72709
1995.8317200000004,412.51536,5386.06406,2749,20148.77483,4111.075292,55666.58675,59343.43222
1974.4407200000003,410.71085999999997,5394.14056,2750,19932.82354,4093.091876,55750.0598,59347.62019
1952.8907200000003,399.47066,5391.68246,2751,19715.26707,3981.073481,55724.6546,59243.37796
1922.6157200000005,405.24266,5419.54596,2752,19409.628,4038.596495,56012.63222,59417.66479
1943.8263200000004,404.83776,5401.98466,2753,19623.75807,4034.561313,55831.13092,59316.81672
1955.2813200000005,404.89316,5409.75986,2754,19739.4012,4035.113422,55911.48995,59430.80689
1942.0131200000003,413.31446000000005,5416.24796,2755,19605.45305,4119.039021,55978.5464,59455.34399
1967.3707200000003,389.11726,5393.69326,2756,19861.44886,3877.892822,55745.43682,59304.88116
1976.8705200000002,395.46976,5408.13796,2757,19957.35341,3941.201024,55894.72712,59481.50587
1955.3925200000003,409.11826,5416.43796,2758,19740.52381,4077.220228,55980.51011,59498.98753
1987.0177200000003,397.38276,5402.68676,2759,20059.79373,3960.265737,55838.38734,59464.31308
2008.9775200000004,387.21226,5419.01446,2760,20281.4873,3858.907835,56007.13901,59691.11757
1974.9617200000005,393.52526,5414.68826,2761,19938.08325,3921.822386,55962.42644,59537.39184
1998.3401200000003,400.43936,5404.83366,2762,20174.0982,3990.727422,55860.57619,59525.8273
2008.5105200000003,398.23156,5399.32286,2763,20276.77274,3968.724769,55803.62042,59505.81771
2029.9653200000005,388.70386,5391.08246,2764,20493.36812,3873.77293,55718.45342,59493.95183
2019.8409200000003,393.01676,5399.45956,2765,20391.15797,3916.75474,55805.03326,59542.77478
2040.3715200000004,395.99136,5399.88826,2766,20598.42316,3946.399223,55809.464,59620.17591
2049.4627200000004,392.71446,5391.50686,2767,20690.20271,3913.742057,55722.83972,59568.75634
2038.2819200000001,402.18415999999996,5399.93926,2768,20577.32776,4008.115875,55809.9911,59617.50177
2034.1071200000004,400.08736,5396.05066,2769,20535.18136,3987.219435,55769.80125,59563.93476
2049.67392,392.87836,5401.90736,2770,20692.33487,3915.375463,55830.332,59670.16724
2035.9761200000005,388.54986,5383.63366,2771,20554.04972,3872.238186,55641.46784,59442.71302
2049.4721200000004,397.89526,5393.47236,2772,20690.29761,3965.373246,55743.15375,59591.20564
2045.2727200000002,386.46706,5385.66766,2773,20647.90287,3851.481268,55662.48984,59493.55071
2055.75792,386.57295999999997,5396.26016,2774,20753.75545,3852.536653,55771.9665,59632.81522
2034.1375200000002,408.38856,5399.95186,2775,20535.48827,4069.948132,55810.12132,59607.38543
2032.5309200000004,387.01926000000003,5415.67406,2776,20519.26895,3856.984422,55972.61498,59739.85566
2040.4751200000005,398.14116,5405.59106,2777,20599.46905,3967.823854,55868.40415,59677.13409
2049.4605200000005,399.95566,5393.50216,2778,20690.1805,3985.906929,55743.46174,59592.82298
2062.33712,384.79066,5416.20106,2779,20820.17529,3834.77448,55978.06168,59847.54451
2049.6717200000003,400.11956000000004,5403.90266,2780,20692.31266,3987.540336,55850.95403,59694.23211
2069.1409200000007,388.58776,5398.43056,2781,20888.86256,3872.615892,55794.39823,59702.23285
2069.2561200000005,388.67716,5404.1035600000005,2782,20890.02555,3873.506841,55853.03039,59757.49515
2066.2025200000003,393.89026,5406.95696,2783,20859.19815,3925.459929,55882.52113,59777.68439
2066.1319200000003,382.45376,5400.17456,2784,20858.48542,3811.485233,55812.423,59704.52574
2060.4051200000004,386.96696,5422.81096,2785,20800.67092,3856.463207,56046.37698,59906.06473
2045.6339200000004,380.53916,5401.65176,2786,20651.54934,3792.404575,55827.6903,59645.61867
2047.2801200000001,370.89816,5378.86406,2787,20668.16843,3696.323602,55592.17259,59424.95812
2024.2233200000005,389.06646,5411.76826,2788,20435.40018,3877.386555,55932.24736,59674.58422
2022.1779200000003,394.25885999999997,5413.69536,2789,20414.75099,3929.133349,55952.16452,59689.57079
2009.0495200000005,412.10096,5429.77256,2790,20282.21417,4106.945435,56118.3272,59812.22166
2022.2837200000004,389.16746,5417.40286,2791,20415.81908,3878.393108,55990.48264,59722.5397
2009.3615200000002,387.51026,5437.92446,2792,20285.36395,3861.877665,56202.57953,59876.03891
2005.2765200000003,396.86485999999996,5441.76376,2793,20244.12413,3955.104412,56242.25985,59905.41883
2019.3591200000003,385.16836,5423.90416,2794,20386.294,3838.53859,56057.67553,59772.88973
1979.9001200000005,410.70045999999996,5460.38746,2795,19987.93851,4092.988231,56434.74137,60009.58484
1998.8575200000002,377.04276,5423.40096,2796,20179.32158,3757.5599,56052.4748,59692.58084
1993.8701200000003,381.32666,5431.87406,2797,20128.97164,3800.252699,56140.04683,59760.54115
1962.1105200000002,392.95786000000004,5439.00676,2798,19808.34489,3916.16775,56213.76542,59730.17931
1991.9189200000003,383.48806,5437.53846,2799,20109.27344,3821.792935,56198.5901,59810.28765
1974.3407200000004,410.40166,5439.49046,2800,19931.81399,4090.010429,56218.76461,59787.58139
1983.7819200000004,392.91056000000003,5444.13746,2801,20027.12695,3915.696364,56266.79275,59852.90684
2000.8637200000003,392.51396,5425.55386,2802,20199.57502,3911.743899,56074.72567,59730.22209
1985.9297200000003,420.90806,5456.86966,2803,20048.80991,4194.715867,56398.38385,60002.73428
2011.1747200000004,379.03356,5423.66116,2804,20303.66898,3777.399958,56055.16405,59738.50635
2009.2221200000004,367.74276000000003,5425.34986,2805,20283.95665,3664.87729,56072.61727,59741.18035
2005.0255200000004,383.21896000000004,5425.49656,2806,20241.59017,3819.111119,56074.13346,59737.89438
1992.0037200000004,375.27626000000004,5439.31026,2807,20110.12953,3739.955187,56216.90219,59822.60999
1972.4135200000003,387.74886000000004,5439.12426,2808,19912.35809,3864.255522,56214.97982,59762.51695
2005.2263200000002,354.40316,5426.97036,2809,20243.61734,3531.936543,56089.36562,59735.21201
1991.7769200000005,381.30846,5429.94466,2810,20107.83989,3800.07132,56120.1059,59734.68049
1987.7941200000005,379.36066,5435.51106,2811,20067.63182,3780.659795,56177.63632,59773.99148
1983.9073200000003,377.48735999999997,5445.80496,2812,20028.39291,3761.990726,56284.02686,59859.67571
1989.9463200000002,392.87576,5444.25266,2813,20089.3592,3915.349552,56267.98337,59874.85506
1990.2365200000002,385.85806,5456.43986,2814,20092.28889,3845.412052,56393.94174,59989.69855
1997.9591200000002,367.83636,5427.02966,2815,20170.25184,3665.810095,56089.97851,59719.03308
1994.0875200000003,370.11366000000004,5439.27416,2816,20131.16639,3688.505376,56216.52908,59826.14039
2003.5381200000002,357.80336,5445.88666,2817,20226.57423,3565.822501,56284.87125,59915.07429
1968.5985200000005,366.27196000000004,5447.24406,2818,19873.84403,3650.219485,56298.90039,59815.21515
1968.6637200000002,368.39196,5451.05586,2819,19874.50225,3671.347134,56338.29649,59853.80757
1974.7339200000004,371.38816,5447.43376,2820,19935.78352,3701.20688,56300.861,59840.80001
1962.55472,375.71265999999997,5455.77246,2821,19812.82928,3744.304293,56387.04396,59883.77698
1970.7659200000003,383.93766,5457.93626,2822,19895.72486,3826.273591,56409.40748,59937.47984
1970.8159200000002,381.90706,5459.79746,2823,19896.22963,3806.036891,56428.64354,59954.46341
1960.4629200000004,389.14666,5457.81876,2824,19791.71167,3878.185818,56408.19308,59905.22868
1950.8667200000002,393.06636,5441.63206,2825,19694.83392,3917.249047,56240.89869,59718.25524
1952.9917200000002,414.83796,5451.43836,2826,19716.28671,4134.222027,56342.24974,59835.38133
1972.9645200000004,389.21116,5466.55866,2827,19917.92067,3878.828617,56498.52257,60032.09082
1945.0565200000003,419.24356,5466.47236,2828,19636.17747,4178.127673,56497.63063,59958.47299
1948.9281200000003,416.96626,5454.22786,2829,19675.26293,4155.432392,56371.08006,59850.49922
1947.0385200000005,415.03666,5461.72366,2830,19656.18661,4136.202245,56448.5514,59915.881
1951.2071200000005,428.51036,5468.61266,2831,19698.27041,4270.479416,56519.75128,60006.17581
1951.5857200000003,419.49186,5484.55206,2832,19702.09254,4180.602199,56684.48975,60156.30693
1958.4627200000002,417.13755999999995,5468.58316,2833,19771.51879,4157.139546,56519.44639,60022.0175
1968.6487200000004,408.73366,5462.0374600000005,2834,19874.35082,4073.387354,56451.79461,59986.56033
1960.4817200000005,399.50826,5461.74976,2835,19791.90146,3981.448198,56448.82115,59950.31862
1956.2301200000004,397.35186,5454.07916,2836,19748.97974,3959.957792,56369.5432,59860.0774
1968.6227200000003,385.95005999999995,5454.14566,2837,19874.08834,3846.328912,56370.23049,59894.71195
1964.7873200000004,395.49836,5470.27646,2838,19835.36833,3941.486048,56536.94715,60045.01263
1939.4055200000005,400.01746,5485.9295600000005,2839,19579.12821,3986.52282,56698.72663,60116.389
1947.6399200000003,404.12165999999996,5488.03376,2840,19662.258,4027.424752,56720.47417,60166.74106
1970.7455200000002,414.96286,5465.94726,2841,19895.51891,4135.466764,56492.20357,60035.84614
1973.1253200000003,401.75235999999995,5478.08346,2842,19919.54401,4003.812612,56617.63483,60152.93279
1977.9663200000002,409.77126,5466.00716,2843,19968.41598,4083.727943,56492.82265,60057.08519
1980.2171200000005,405.77296,5474.49546,2844,19991.13877,4043.881397,56580.55178,60144.47144
2003.1833200000003,396.84666000000004,5439.83436,2845,20222.99238,3954.923033,56222.31892,59879.5456
2020.9161200000003,393.85116,5452.40756,2846,20402.01258,3925.070263,56352.26671,60060.18862
2029.3813200000004,387.78746,5462.87226,2847,20487.47239,3864.640205,56460.42252,60186.80321
2031.3133200000002,385.61116,5456.26236,2848,20506.97676,3842.951478,56392.10722,60127.98125
2033.4525200000003,387.73446,5461.05806,2849,20528.5729,3864.112014,56441.67222,60183.18727
2048.71752,389.60356,5454.75736,2850,20682.6796,3882.739225,56376.5526,60176.11305
2050.4227200000005,393.45946,5438.78186,2851,20699.89432,3921.166631,56211.44102,60029.88651
2052.71192,389.49096000000003,5449.16116,2852,20723.00478,3881.617068,56318.71419,60135.74184
2070.0049200000003,389.25826,5440.97806,2853,20897.58501,3879.29801,56234.1394,60116.85659
2056.7345200000004,404.92076000000003,5449.46146,2854,20763.61464,4035.38848,56321.81788,60162.77273
2086.4803200000006,375.74306,5439.20056,2855,21063.91122,3744.607256,56215.76841,60149.17337
2076.44572,391.50736,5455.30556,2856,20962.60764,3901.712252,56382.21841,60279.42294
2084.5501200000003,381.02486,5446.80066,2857,21044.42502,3797.244999,56294.31772,60219.07589
2093.33552,390.96176,5427.26696,2858,21133.11739,3896.274873,56092.43107,60067.88187
2084.4269200000003,389.20686,5443.13786,2859,21043.18127,3878.785764,56256.46158,60188.45343
2095.3403200000002,392.98076,5425.44416,2860,21153.35671,3916.395968,56073.59189,60058.7243
2091.5469200000002,408.76986,5445.44636,2861,21115.06071,4073.748119,56280.32062,60248.78175
2065.8329200000003,414.06586,5445.04086,2862,20855.46688,4126.527377,56276.12966,60157.97118
2071.97632,410.91066,5443.22036,2863,20917.48713,4095.083057,56257.31424,60159.75714
2068.3891200000003,407.20046,5467.6669600000005,2864,20881.27282,4058.107679,56509.97718,60381.06751
2097.71792,387.01146,5439.57566,2865,21177.3596,3856.906688,56219.64518,60199.70758
2095.4337200000004,410.64316,5435.15246,2866,21154.29962,4092.417187,56173.93008,60164.46369
2099.8277200000007,404.63246,5447.4313600000005,2867,21198.65893,4032.51532,56300.83619,60294.51448
2103.6725200000005,400.26496,5433.26606,2868,21237.47383,3988.989373,56154.43357,60168.61923
2097.6823200000003,413.88606,5445.63606,2869,21177.0002,4124.735513,56282.28123,60275.81572
2095.63772,398.38506,5441.59216,2870,21156.35909,3970.254531,56240.48631,60219.15601
2078.2265200000006,426.46295999999995,5452.06856,2871,20980.58558,4250.075289,56348.76304,60277.9496
2078.3113200000003,418.25115999999997,5453.84036,2872,20981.44167,4168.237541,56367.07513,60289.65299
2103.8467200000005,413.85126,5445.75126,2873,21239.23245,4124.388701,56283.47185,60298.79585
2101.7941200000005,406.62165999999996,5443.71756,2874,21218.51058,4052.339432,56262.45295,60266.99145
2103.6239200000005,415.74775999999997,5435.38056,2875,21236.98319,4143.288977,56176.28756,60199.26563
2101.53072,415.72956,5433.45116,2876,21215.85144,4143.107598,56156.34663,60173.19137
2080.1549200000004,418.07565999999997,5443.47826,2877,21000.0536,4166.488531,56259.97972,60195.9068
2109.41192,417.49026,5417.56106,2878,21295.41553,4160.654509,55992.11769,60049.33814
2091.4461200000005,433.52446,5447.69496,2879,21114.04309,4320.449295,56303.56058,60287.31236
2112.5477200000005,421.65326,5421.46026,2880,21327.07277,4202.142434,56032.41709,60101.02993
2117.0207200000004,408.46096,5435.52586,2881,21372.22962,4070.669661,56177.78928,60243.56031
2099.32592,421.83296,5427.82916,2882,21193.59304,4203.933302,56098.24158,60115.34038
2124.5987200000004,405.84756,5403.50266,2883,21448.73277,4044.624851,55846.81991,59960.60725
2116.8671200000003,408.34176,5427.96186,2884,21370.67896,4069.481729,56099.61307,60170.03563
2114.6243200000004,404.06866,5417.46336,2885,21348.03694,4026.896561,55991.10793,60057.96154
2120.75172,417.45626000000004,5419.66326,2886,21409.89566,4160.315669,56013.84455,60110.25404
2099.2889200000004,435.25536,5429.91386,2887,21193.21951,4337.699222,56119.78758,60144.81479
2093.2115200000003,419.83716,5429.57516,2888,21131.86556,4184.043414,56116.28701,60109.06445
2114.6293200000005,423.73186000000004,5423.41946,2889,21348.08741,4222.857496,56052.66601,60128.81778
2122.8333200000006,419.53486,5421.62246,2890,21430.9103,4181.030731,56034.09347,60138.04591
2097.4399200000003,426.11436000000003,5437.30536,2891,21174.55307,4246.601186,56196.18095,60203.04039
2095.6115200000004,430.44046,5449.61806,2892,21156.09459,4289.714545,56323.43639,60318.41739
2084.2913200000003,420.14266000000003,5445.4758600000005,2893,21041.81233,4187.087988,56280.62551,60231.20769
2118.9349200000006,419.72196,5431.94616,2894,21391.55429,4182.895346,56140.79201,60223.61443
2089.23592,430.31136,5439.10236,2895,21091.73018,4288.427951,56214.75348,60194.27053
2095.1703200000006,419.75106,5424.88606,2896,21151.64048,4183.185353,56067.82376,60070.72328
2105.38632,429.99505999999997,5425.22706,2897,21254.77537,4285.275746,56071.34809,60117.59428
2103.50572,443.59296,5437.67386,2898,21235.78991,4420.790677,56199.9895,60240.69209
2110.3957200000004,452.63045999999997,5425.65086,2899,21305.34741,4510.857246,56075.72819,60156.07163
2146.1443200000003,431.57016000000004,5409.95136,2900,21666.24482,4300.972991,55913.46915,60118.55426
2161.2817200000004,456.10366,5403.97846,2901,21819.06334,4545.470713,55851.73744,60134.42778
2133.63792,456.33476,5408.18756,2902,21539.98736,4547.773826,55895.23975,60074.37997
2165.2403200000003,438.37336,5391.51046,2903,21859.0271,4368.772812,55722.87693,60016.18327
2171.5941200000007,456.07546,5406.06146,2904,21923.17143,4545.189675,55873.26587,60192.24231
2173.6605200000004,454.00346,5406.07006,2905,21944.03262,4524.540388,55873.35476,60198.37045
2178.59612,448.64466,5394.74556,2906,21993.85962,4471.135273,55756.31265,60103.97085
2190.6641200000004,440.09506,5379.72876,2907,22115.69124,4385.931053,55601.10952,59998.52974
2184.51092,448.41616,5382.56926,2908,22053.57205,4468.858071,55630.46694,60008.99587
2188.856320000001,457.88826,5396.96266,2909,22097.44072,4563.255808,55779.22705,60170.11185
2210.2589200000007,457.63236,5388.85636,2910,22313.50913,4560.705541,55695.44601,60172.04858
2223.6687200000006,461.73736,5392.94756,2911,22448.88679,4601.615446,55737.72978,60264.5991
2210.1335200000008,473.05556,5387.18886,2912,22312.24316,4714.411179,55678.21189,60167.47583
2219.9199200000003,470.54976,5362.76806,2913,22411.04105,4689.438697,55425.8156,59968.88053
2194.462720000001,488.46146,5378.61486,2914,22154.03973,4867.944407,55589.59703,60039.16769
2206.07492,494.84706,5395.93446,2915,22271.26986,4931.582479,55768.60029,60253.35464
2205.6279200000004,485.18786,5371.21736,2916,22266.7572,4835.320128,55513.14165,60007.48031
2201.5951200000004,485.27066,5374.92256,2917,22226.04436,4836.145302,55551.43601,60027.88845
2207.9211200000004,477.08365999999995,5380.59156,2918,22289.90803,4754.554708,55610.02682,60099.25851
2211.8003200000007,476.88166,5369.32236,2919,22329.07022,4752.541602,55493.55626,60005.9065
2201.5647200000008,476.96945999999997,5371.02136,2920,22225.73746,4753.416605,55511.11593,59983.85089
2209.9513200000006,467.74066,5376.71386,2921,22310.40377,4661.443565,55569.94963,60062.48808
2203.8347200000007,472.98606,5380.45516,2922,22248.65408,4713.718551,55608.61709,60079.44778
2184.2525200000005,477.18726000000004,5378.25896,2923,22050.96339,4755.587172,55585.9187,59988.79023
2186.138520000001,472.90586,5368.78276,2924,22070.00337,4712.919288,55487.97933,59901.69035
2205.5667200000003,478.93215999999995,5366.40046,2925,22266.13936,4772.976622,55463.35755,59956.20317
2203.81012,463.65466,5376.53906,2926,22248.40573,4620.723012,55568.14302,60034.6663
2196.604520000001,472.99686,5378.42976,2927,22175.66212,4713.826182,55587.68397,60033.08052
2201.6785200000004,463.60666,5372.71866,2928,22226.88632,4620.24465,55528.65804,59990.10751
2190.3467200000005,455.36926,5368.6062600000005,2929,22112.48695,4538.151776,55486.15515,59902.17287
2184.42432,453.52245999999997,5379.80726,2930,22052.69779,4519.746804,55601.92084,59986.02498
2206.0367200000005,439.97826000000003,5378.12576,2931,22270.88421,4384.76704,55584.54204,60040.4845
2203.8181200000004,455.38326,5374.52886,2932,22248.48649,4538.291298,55547.367,60009.17613
2190.5539200000003,459.66886,5380.01186,2933,22114.57872,4581.00104,55604.03545,60015.40569
2201.7249200000006,455.36506,5372.59946,2934,22227.35475,4538.109919,55527.42607,59982.87078
2190.4119200000005,457.48926,5372.41806,2935,22113.14517,4559.279425,55525.55125,59940.51267
2201.5557200000007,461.44196,5366.07036,2936,22225.6466,4598.671527,55459.94586,59924.39188
2207.59112,470.61936,5362.53766,2937,22286.57654,4690.132321,55423.43435,59920.32969
2190.3735200000006,457.45946,5370.52706,2938,22112.75751,4558.982442,55506.0072,59922.24295
2194.5519200000003,465.76725999999996,5376.39606,2939,22154.94024,4641.776914,55566.66507,60000.34781
2196.5495200000005,455.36426,5370.61246,2940,22175.10687,4538.101947,55506.88983,59944.51228
2199.5647200000003,450.12136,5365.86806,2941,22205.5466,4485.851876,55457.85503,59906.45084
2196.8179200000004,465.91956,5386.83496,2942,22177.81648,4643.294716,55674.55423,60108.83228
2201.4173200000005,465.47336,5360.45696,2943,22224.24939,4638.847944,55401.92969,59873.28273
2199.5063200000004,470.77006,5369.00256,2944,22204.95703,4691.634178,55490.25103,59951.97668
2205.45152,478.84276,5360.72746,2945,22264.97637,4772.085673,55404.72539,59901.46551
2220.0141200000007,467.51876,5366.50536,2946,22411.99204,4659.232138,55464.44172,60002.58433
2226.9769200000005,480.75156,5359.26946,2947,22482.28449,4791.10853,55389.65652,59970.17497
2231.0713200000005,476.57775999999996,5357.39566,2948,22523.6192,4749.512973,55370.29024,59964.4923
2199.1465200000002,490.15015999999997,5356.99416,2949,22201.32469,4884.773775,55366.14062,59851.22689
2215.4339200000004,472.35026,5344.75656,2950,22365.75296,4707.382249,55239.66135,59781.32266
2213.6555200000003,474.64576,5358.93046,2951,22347.79925,4730.258908,55386.15286,59911.8136
2203.3865200000005,494.36696,5364.69456,2952,22244.12931,4926.797864,55445.72656,59944.16752
2215.4621200000006,487.89266000000003,5350.65306,2953,22366.03765,4862.275819,55300.60345,59850.13039
2207.6269200000006,488.23706,5369.40946,2954,22286.93796,4865.708065,55494.45646,60000.14514
2230.8035200000004,500.16806,5351.11986,2955,22520.91565,4984.610884,55305.42797,59922.68644
2209.5509200000006,494.33216,5364.80976,2956,22306.36156,4926.451052,55446.91719,59968.36092
2235.1693200000004,478.61496,5357.50226,2957,22564.99027,4769.815448,55371.39198,59982.67229
2228.82052,480.57606,5348.90736,2958,22500.89642,4789.359519,55282.56111,59878.12512
2237.0093200000006,472.22846,5345.1597600000005,2959,22583.56585,4706.168406,55243.82855,59866.90288
2237.03972,480.52966,5349.06096,2960,22583.87276,4788.897103,55284.14862,59910.78311
2230.9507200000003,467.17186,5348.75206,2961,22522.4017,4655.774977,55280.95604,59874.19244
2254.38272,478.26636,5342.73906,2962,22758.95776,4766.341345,55218.80988,59914.98254
2252.2395200000005,480.27876,5338.94846,2963,22737.32124,4786.396666,55179.6329,59872.25782
2237.2255200000004,492.05556,5361.51636,2964,22585.74849,4903.762748,55412.87891,60039.57089
2228.5991200000003,495.92476000000005,5342.51236,2965,22498.66129,4942.3227,55216.46687,59828.70989
2220.9313200000006,487.08675999999997,5366.80766,2966,22421.25157,4854.244323,55467.56608,60024.38752
2240.81392,464.72566,5328.11326,2967,22621.97492,4631.396461,55067.64786,59713.05907
2225.1949200000004,476.83606,5371.46296,2968,22464.29443,4752.087158,55515.68,60076.76408
2248.02632,478.15216000000004,5333.16886,2969,22694.78718,4765.203242,55119.899,59799.36281
2248.51652,463.01205999999996,5352.80086,2970,22699.73596,4614.318943,55322.8016,59976.51481
2246.3313200000002,458.78366,5345.13886,2971,22677.67543,4572.17925,55243.61254,59891.8902
2240.99832,462.79936000000004,5336.59296,2972,22623.83652,4612.199202,55155.2881,59793.11135
2247.95712,480.16785999999996,5330.36216,2973,22694.08858,4785.29145,55090.89091,59773.96534
2254.7921200000005,467.20236,5359.59416,2974,22763.09083,4656.078937,55393.0124,60068.48756
2245.89872,473.96846,5328.34336,2975,22673.30815,4723.509023,55070.02601,59741.93004
2239.0793200000003,476.36746,5347.14876,2976,22604.46339,4747.41715,55264.38546,59897.0119
2232.82112,469.08656,5340.31076,2977,22541.28418,4674.856633,55193.71268,59802.25494
2241.13632,469.11466,5345.19186,2978,22625.22968,4675.136674,55244.16031,59880.50742
2244.2881200000006,456.73486,5345.07066,2979,22657.04845,4551.761171,55242.90767,59881.87724
2230.8449200000005,472.26326,5345.04456,2980,22521.3336,4706.515218,55242.63792,59842.38295
2241.05992,458.70835999999997,5338.42436,2981,22624.45839,4571.428819,55174.21617,59807.67684
2235.0429200000003,470.23926,5348.87356,2982,22563.71421,4686.344293,55282.21178,59893.28811
2250.2297200000003,458.59656,5334.81516,2983,22717.03145,4570.314635,55136.914,59808.28186
2239.1279200000004,460.88466,5345.03426,2984,22604.95403,4593.117547,55242.53146,59864.99777
2213.7171200000003,470.55476000000004,5360.76186,2985,22348.42113,4689.488526,55405.08093,59926.33997
2234.7969200000007,476.25656,5338.56246,2986,22561.23073,4746.311935,55175.64347,59798.7311
2224.9555200000004,461.12976000000003,5355.16596,2987,22461.87759,4595.560182,55347.24562,59908.03549
2215.75892,459.15135999999995,5356.85436,2988,22369.03398,4575.843701,55364.69574,59887.90831
2223.0775200000003,457.13975999999997,5362.63196,2989,22442.91837,4555.796353,55424.40897,59969.20022
2237.1565200000005,439.23226,5342.7919600000005,2990,22585.0519,4377.332499,55219.35662,59819.92105
2241.2313200000003,445.39025999999996,5342.95816,2991,22626.18875,4438.702339,55221.07435,59841.5704
2213.6787200000003,470.52496,5358.87086,2992,22348.03347,4689.191543,55385.53687,59908.10306
2219.6573200000003,458.96426,5346.53066,2993,22408.38999,4573.979086,55257.99721,59803.87514
2235.42952,452.94936,5362.8027600000005,2994,22567.6171,4514.035362,55426.17424,60014.45366
2241.25812,447.48046,5344.87896,2995,22626.45931,4459.533005,55240.92639,59861.54061
2232.8277199999998,447.36296,5334.32486,2996,22541.35081,4458.362015,55131.84661,59728.63634
2228.7797200000005,443.29516,5336.07946,2997,22500.48452,4417.822841,55149.98092,59726.95671
2224.9555200000004,461.12976000000003,5355.16596,2998,22461.87759,4595.560182,55347.24562,59908.03549
2217.6409200000003,459.00566,5348.38326,2999,22388.03357,4574.391673,55277.14438,59813.97661
2243.3143200000004,460.92106,5348.89306,3000,22647.21753,4593.480305,55282.41332,59917.79156
2215.56292,463.13806,5348.40446,3001,22367.05527,4615.574643,55277.36349,59809.49428
2234.964720000001,456.72746,5341.11586,3002,22562.92474,4551.687424,55202.03363,59808.59426
2226.7353200000007,472.28646,5344.96776,3003,22479.84543,4706.746427,55241.84417,59826.06672
2227.0067200000003,454.90716,5353.22396,3004,22482.58533,4533.546547,55327.17447,59892.53645
2235.492120000001,472.65726,5371.59536,3005,22568.24907,4710.441772,55517.0484,60113.69886
2213.6671200000005,472.58536,5358.90066,3006,22347.91636,4709.725226,55385.84487,59909.95484
2239.08732,468.09606,5345.13856,3007,22604.54415,4664.985436,55243.60944,59871.39458
2254.24872,467.81536,5333.13506,3008,22757.60497,4662.188016,55119.54967,59814.79195
2228.5267200000003,481.38275999999996,5334.73976,3009,22497.93038,4797.398988,55136.13472,59742.49125
2228.72632,483.60706,5345.17006,3010,22499.94543,4819.566078,55243.935,59844.53288
2213.5069200000003,494.18976,5357.32256,3011,22346.29907,4925.031912,55369.53473,59911.58818
2207.2531200000003,472.42646,5346.49396,3012,22283.16429,4708.141649,55257.6179,59767.13432
2237.0079200000005,458.77626000000004,5341.18406,3013,22583.55172,4572.105502,55202.73849,59818.58653
2213.4161200000003,458.93946,5342.63346,3014,22345.38241,4573.731932,55217.71848,59743.04623
2209.544520000001,461.21676,5354.87796,3015,22306.29695,4596.427213,55344.26906,59847.18994
2201.2651200000005,478.80636,5356.86866,3016,22222.71287,4771.722916,55364.84354,59848.84466
2198.2713200000003,476.82296,5360.56326,3017,22192.48918,4751.956605,55403.02834,59871.38896
2198.40212,470.71626000000003,5365.20136,3018,22193.80966,4691.098014,55450.96449,59911.4434
2211.2707200000004,468.19306,5340.83816,3019,22323.72368,4665.952126,55199.16351,59724.93115
2193.8085200000005,474.50266,5342.49216,3020,22147.4353,4728.832792,55216.2581,59680.02939
2209.2659200000007,466.17406,5342.66096,3021,22303.48437,4645.83103,55218.0027,59733.21507
2201.3279200000006,443.67526000000004,5349.74356,3022,22223.34686,4421.610868,55291.20349,59754.03729
2198.16532,437.42206,5343.92356,3023,22191.41906,4359.292277,55231.05205,59681.92037
2215.5695200000005,441.41445999999996,5342.41856,3024,22367.1219,4399.080025,55215.49742,59736.01261
2187.8783200000007,426.08826,5339.7856600000005,3025,22087.5674,4246.341077,55188.28561,59595.62832
2203.2675200000003,443.57426,5344.1089600000005,3026,22242.92795,4420.604315,55232.96821,59707.37278
2198.2675200000003,426.11966,5345.65066,3027,22192.45081,4246.654005,55248.90214,59690.70389
2191.97552,448.81886000000003,5345.86326,3028,22128.93038,4472.871328,55251.09943,59685.67773
2172.7697200000002,451.24276,5361.6017600000005,3029,21935.03962,4497.027605,55413.76154,59766.66453
2207.8021200000003,426.29096000000004,5360.00596,3030,22288.70668,4248.361159,55397.26847,59863.94885
2196.4485200000004,435.62656000000004,5359.92886,3031,22174.08723,4341.398554,55396.47162,59827.30943
2188.13952,424.22156,5352.0473600000005,3032,22090.20432,4227.737784,55315.01396,59712.65915
